user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,trip_type,companion,star,district,destination
,Unitato Hostel,4.2,0.019722321,0.260869565,0.434782609,0.086956522,0.065217391,0.152173913,business,friend,No preference,Phaya Thai, Bangkok
,United Residence,4.2,0.026367628,0.256410256,0.512820513,0.128205128,0.025641026,0.076923077,business,couple,3,Wattana, Bangkok
,Urban Hostel Bangkok,4.2,0.023519639,0.29787234,0.425531915,0.063829787,0.063829787,0.14893617,business,friend,No preference,Bang Rak, Bangkok
,V Residence Bangkok,4.2,0.116862466,0.094594595,0.27027027,0.27027027,0.243243243,0.121621622,leisure,family,4,Wattana, Bangkok
,V Residence Bangkok,4.2,0.116862466,0.094594595,0.27027027,0.27027027,0.243243243,0.121621622,business,family,4,Wattana, Bangkok
,VM1 Hostel,4.2,0.005957043,0.327868852,0.327868852,0,0.081967213,0.262295082,business,solo,2,Phaya Thai, Bangkok
,VM1 Hostel,4.2,0.030164946,0.327868852,0.327868852,0,0.081967213,0.262295082,leisure,friend,2,Phaya Thai, Bangkok
,Villa Phra Sumen Bangkok,4.2,0.041841699,0.281690141,0.281690141,0.169014085,0.126760563,0.14084507,leisure,couple,3,Bangkok,0
,Villa Phra Sumen Bangkok,4.2,0.041841699,0.281690141,0.281690141,0.169014085,0.126760563,0.14084507,leisure,solo,3,Bangkok,0
,Villa Phra Sumen Bangkok,4.2,0.041841699,0.281690141,0.281690141,0.169014085,0.126760563,0.14084507,business,solo,3,Bangkok,0
,Villa Phra Sumen Bangkok,4.2,0.041841699,0.281690141,0.281690141,0.169014085,0.126760563,0.14084507,business,couple,3,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.044404889,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,solo,4,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.098042008,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,friend,4,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.098042008,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,leisure,friend,4,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.044404889,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,leisure,couple,4,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.044404889,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,business,couple,4,Bangkok,0
,Viva Garden Serviced Residence,4.2,0.044404889,0.162790698,0.465116279,0.046511628,0.069767442,0.255813953,leisure,solo,4,Bangkok,0
,W Bangkok Hotel,4.2,0.144037024,0.229885057,0.229885057,0.08045977,0.229885057,0.229885057,business,solo,5,Bang Rak, Bangkok
,W Bangkok Hotel,4.2,0.292084965,0.229885057,0.229885057,0.08045977,0.229885057,0.229885057,business,family,5,Bang Rak, Bangkok
,W Home Bangkok,4.2,0.03158894,0.260869565,0.434782609,0.065217391,0.043478261,0.195652174,business,couple,3,Bangkok,0
,W Home Bangkok,4.2,0.03158894,0.260869565,0.434782609,0.065217391,0.043478261,0.195652174,leisure,couple,3,Bangkok,0
,WH hostel,4.2,0.045828883,0.037037037,0.740740741,0.037037037,0.037037037,0.148148148,business,friend,2,Khlong Toei, Bangkok
,Wayla Hostel,4.2,0.003583719,0.3125,0.3125,0.171875,0,0.203125,business,solo,2,Dusit, Bangkok
,Wayla Hostel,4.2,0.026367628,0.3125,0.3125,0.171875,0,0.203125,leisure,friend,2,Dusit, Bangkok
,Wayla Hostel,4.2,0.026367628,0.3125,0.3125,0.171875,0,0.203125,business,friend,2,Dusit, Bangkok
,Wayla Hostel,4.2,0.011178355,0.3125,0.3125,0.171875,0,0.203125,leisure,couple,2,Dusit, Bangkok
,Wealth 30th,2.6,0.013789012,0.064516129,0.64516129,0.064516129,0.064516129,0.161290323,business,family,2,Bangkok,0
,Wealth 30th,2.6,0.013789012,0.064516129,0.64516129,0.064516129,0.064516129,0.161290323,leisure,family,2,Bangkok,0
,Weeping Willow,5,0.047442744,0,0.512820513,0.205128205,0.102564103,0.179487179,leisure,family,2,Khlong Toei, Bangkok
,Well Hotel Bangkok,4.2,0.06588347,0.1375,0.25,0.25,0.1125,0.25,leisure,solo,5,Khlong Toei, Bangkok
,Well Hotel Bangkok,4.2,0.06588347,0.1375,0.25,0.25,0.1125,0.25,business,couple,5,Khlong Toei, Bangkok
,Well Hotel Bangkok,4.2,0.06588347,0.1375,0.25,0.25,0.1125,0.25,business,solo,5,Khlong Toei, Bangkok
,Well Hotel Bangkok,4.2,0.06588347,0.1375,0.25,0.25,0.1125,0.25,leisure,couple,5,Khlong Toei, Bangkok
,Yellow Ribbon Hills Boutique Suites,2.6,0.033938531,0.281690141,0.281690141,0.056338028,0.154929577,0.225352113,business,family,3,Sathorn, Bangkok
,Yim Huai Khwang,4.2,0.057695503,0.207317073,0.243902439,0.243902439,0.06097561,0.243902439,business,family,2,Huai Khwang, Bangkok
,Yim Huai Khwang,4.2,0.057695503,0.207317073,0.243902439,0.243902439,0.06097561,0.243902439,leisure,family,2,Huai Khwang, Bangkok
,Yim Huai Khwang,4.2,0.057695503,0.207317073,0.243902439,0.243902439,0.06097561,0.243902439,business,friend,2,Huai Khwang, Bangkok
,Yim Huai Khwang,4.2,0.00666904,0.207317073,0.243902439,0.243902439,0.06097561,0.243902439,business,solo,2,Huai Khwang, Bangkok
,Yindee Hostel Bangkok,4.2,0.002871722,0.16091954,0.229885057,0.149425287,0.229885057,0.229885057,leisure,solo,No preference,Bang Rak, Bangkok
,Yindee Hostel Bangkok,4.2,0.028740952,0.16091954,0.229885057,0.149425287,0.229885057,0.229885057,business,friend,No preference,Bang Rak, Bangkok
,Yindee Hostel Bangkok,4.2,0.028740952,0.16091954,0.229885057,0.149425287,0.229885057,0.229885057,leisure,friend,No preference,Bang Rak, Bangkok
,Yoo Yen Pen Sook,4.2,0.032063605,0.161290323,0.322580645,0.032258065,0.322580645,0.161290323,leisure,friend,2,Phaya Thai, Bangkok
,Yoo Yen Pen Sook,4.2,0.005007713,0.161290323,0.322580645,0.032258065,0.322580645,0.161290323,leisure,solo,2,Phaya Thai, Bangkok
,ZEN Rooms Charurat,1,0.025655631,0.228571429,0.285714286,0.042857143,0.242857143,0.2,leisure,solo,No preference,Pathumwan, Bangkok
,ZEN Rooms Charurat,1,0.025655631,0.228571429,0.285714286,0.042857143,0.242857143,0.2,business,solo,No preference,Pathumwan, Bangkok
,ZEN Rooms Ladprao Soi 23,2.6,0.019722321,0.290909091,0.363636364,0.054545455,0.072727273,0.218181818,leisure,solo,1,Chatuchak, Bangkok
,ZEN Rooms Ladprao Soi 23,2.6,0.019722321,0.290909091,0.363636364,0.054545455,0.072727273,0.218181818,business,solo,1,Chatuchak, Bangkok
,Zenniq,2.6,0.077156758,0.333333333,0.416666667,0.0625,0.020833333,0.166666667,business,friend,3,Thonburi, Bangkok
,Ziniza The Boutique Service Apartment,2.6,0.052948855,0.204545455,0.454545455,0.113636364,0.068181818,0.159090909,business,family,3,Bang Sue, Bangkok
,Ziniza The Boutique Service Apartment,2.6,0.052948855,0.204545455,0.454545455,0.113636364,0.068181818,0.159090909,leisure,family,3,Bang Sue, Bangkok
,iCheck inn Sukhumvit 19,2.6,0.094719354,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,business,family,3,Wattana, Bangkok
,iSanook Hostel,4.2,0.002515723,0.210526316,0.350877193,0.052631579,0.105263158,0.280701754,leisure,solo,3,Bang Rak, Bangkok
,iSanook Hostel,4.2,0.002515723,0.210526316,0.350877193,0.052631579,0.105263158,0.280701754,business,solo,3,Bang Rak, Bangkok
,lebua at State Tower,4.2,0.109315296,0.233766234,0.25974026,0.090909091,0.25974026,0.155844156,business,couple,5,Bang Rak, Bangkok
,the FAH silom,4.2,0.032229738,0.2,0.2,0.2,0.2,0.2,business,solo,4,Bang Rak, Bangkok
,the FAH silom,4.2,0.032229738,0.2,0.2,0.2,0.2,0.2,leisure,solo,4,Bang Rak, Bangkok
